issue_id,bim360_account_id,bim360_project_id,display_id,title,description,type_id,subtype_id,status,assignee_id,assignee_type,due_date,location_id,location_details,linked_document_urn,owner_id,root_cause_id,root_cause_category_id,response,response_by,response_at,opened_by,opened_at,closed_by,closed_at,created_by,created_at,updated_by,updated_at,start_date,deleted_at,snapshot_urn,published,gps_coordinates,deleted_by
a8555bd0-b558-4d64-af23-1dc9ab14b3af,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,14,Problem with the fall in the area,There is a problem with the fall in this area. We need to fix it by next week.,65867d15-5007-4521-8aae-1adb40a24d2c,1d55bd6e-d814-465a-819b-d634b55a699b,open,,,,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-23 07:07:36.548,,,7VZ2Q8PTMR3E7H96,2024-07-23 07:07:36.555,7VZ2Q8PTMR3E7H96,2024-07-29 22:38:56.379,,2024-07-29 22:38:56.372,,t,,7VZ2Q8PTMR3E7H96
69e7e516-edef-4129-b1a1-0ef8b4abbafd,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,18,Incorrect Floor Slope in Bathroom Area,"During a site inspection, it was discovered that the bathroom floor slope does not meet the required fall specifications of 1:60 to 1:80. Measurements showed falls ranging from 1:75 to 1:95, with significant deviations in the North and West sections. Corrective measures such as reapplying the floor screed, adjusting drainage points, and reviewing installation practices are being considered. A meeting and site visit are planned to discuss and implement the best solution. The issue needs to be resolved before commencing floor finishes on September 1st.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,closed,205081289,role,2024-08-06 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-24 06:56:33.812,7VZ2Q8PTMR3E7H96,2024-07-29 22:38:27.995,7VZ2Q8PTMR3E7H96,2024-07-24 06:56:33.817,7VZ2Q8PTMR3E7H96,2024-07-29 22:38:38.953,2024-07-23 00:00:00,2024-07-29 22:38:38.948,,t,,7VZ2Q8PTMR3E7H96
b37ce0a7-03a6-412b-afd0-7f7e12daae17,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,10,test workato,,65867d15-5007-4521-8aae-1adb40a24d2c,1d55bd6e-d814-465a-819b-d634b55a699b,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-07-23 05:30:26.326,,,7VZ2Q8PTMR3E7H96,2024-07-23 05:30:26.335,7VZ2Q8PTMR3E7H96,2024-07-29 22:39:45.278,,2024-07-29 22:39:45.016,,t,,7VZ2Q8PTMR3E7H96
de308db0-f347-475a-8ae0-4ccd4199511b,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,9,test workato,,65867d15-5007-4521-8aae-1adb40a24d2c,1d55bd6e-d814-465a-819b-d634b55a699b,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-07-23 05:28:01.882,,,7VZ2Q8PTMR3E7H96,2024-07-23 05:28:01.887,7VZ2Q8PTMR3E7H96,2024-07-29 22:39:45.278,,2024-07-29 22:39:45.016,,t,,7VZ2Q8PTMR3E7H96
f5867b4d-6a8a-4546-a875-deba7ee136a5,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,11,test workato,,65867d15-5007-4521-8aae-1adb40a24d2c,1d55bd6e-d814-465a-819b-d634b55a699b,open,,,,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-23 06:20:11.176,,,7VZ2Q8PTMR3E7H96,2024-07-23 06:20:11.183,7VZ2Q8PTMR3E7H96,2024-07-29 22:39:45.278,,2024-07-29 22:39:45.016,,t,,7VZ2Q8PTMR3E7H96
fddc8b53-56da-4f96-8261-6b51d21ae1f9,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,8,test workato,,65867d15-5007-4521-8aae-1adb40a24d2c,1d55bd6e-d814-465a-819b-d634b55a699b,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-07-23 05:22:18.162,,,7VZ2Q8PTMR3E7H96,2024-07-23 05:22:18.169,7VZ2Q8PTMR3E7H96,2024-07-29 22:39:45.278,,2024-07-29 22:39:45.016,,t,,7VZ2Q8PTMR3E7H96
e659431a-fdb6-4fd7-a8c3-abb7bc2471b4,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,21,Bathroom Floor Fall Issue,"The bathroom floor in the current construction project does not meet the required fall specifications of 1:60 to 1:80. Detailed survey results show significant deviations in all sections, with the North and West sections being the most problematic. John Black from BuildRite Construction Co. and Jane Smith from Smith Architects are involved in resolving this issue. Corrective measures need to be discussed and implemented before floor finishes commence on September 1st.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2024-09-01 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-07-29 23:20:55.465,,,7VZ2Q8PTMR3E7H96,2024-07-29 23:20:55.471,7VZ2Q8PTMR3E7H96,2024-07-29 23:23:50.658,2024-07-29 00:00:00,2024-07-29 23:23:50.654,,t,,7VZ2Q8PTMR3E7H96
7c11cd20-e9c3-46f9-a4c2-98d3e0cc3170,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,121,Structural Support Beam Misalignment,"During inspection on 4/3/2025, we identified misalignment in the east wing support beams. Measurements show a 1.5cm deviation from specifications. This requires immediate assessment by the structural engineering team to determine impact on building integrity and timeline.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,8KW28HCBRLZC8X4K,,,,,,8KW28HCBRLZC8X4K,2025-04-04 06:08:48.483,,,8KW28HCBRLZC8X4K,2025-04-04 06:08:48.488,8KW28HCBRLZC8X4K,2025-04-04 06:08:48.488,,,,f,,
0097a1b2-7857-4195-8ba6-8673b2ff0f0e,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,122,Missing Door,The door shown in the plans does not exist in the actual construction. Please verify and address this discrepancy.,65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,8KW28HCBRLZC8X4K,,,,,,8KW28HCBRLZC8X4K,2025-04-04 06:19:01.017,,,8KW28HCBRLZC8X4K,2025-04-04 06:19:01.023,8KW28HCBRLZC8X4K,2025-04-04 06:19:01.023,,,,f,,
919ee331-a96d-4079-ab89-e6df3ebbef4e,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,30,Floor Too Flat,"The floor in the specified area is reported as being too flat, potentially causing drainage issues or other problems.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-08-21 04:53:16.848,,,7VZ2Q8PTMR3E7H96,2024-08-21 04:53:16.858,7VZ2Q8PTMR3E7H96,2024-08-21 04:57:57.508,,2024-08-21 04:57:57.445,,f,,7VZ2Q8PTMR3E7H96
49dd266a-4423-46c7-85e7-a42cf16dd2f0,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,33,Foundation settling - Lot 23,"The concrete foundation on Lot 23 has started settling unevenly, with a 2-inch difference between the left and right corners. This could compromise the structural integrity and needs assessment and possible remediation.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-08-21 04:55:41.472,,,7VZ2Q8PTMR3E7H96,2024-08-21 04:55:41.479,7VZ2Q8PTMR3E7H96,2024-08-21 05:08:38.484,,2024-08-21 05:08:38.372,,f,,7VZ2Q8PTMR3E7H96
a26fa48e-d0b2-426b-a702-6231527793f9,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,31,Floor too flat,The floor is too flat and may require reworking to ensure proper drainage or structural compliance.,65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-08-21 04:54:14.114,,,7VZ2Q8PTMR3E7H96,2024-08-21 04:54:14.118,7VZ2Q8PTMR3E7H96,2024-08-21 04:57:57.508,,2024-08-21 04:57:57.445,,f,,7VZ2Q8PTMR3E7H96
583b89bc-3d20-479e-a8da-6891ca404f63,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,32,Incorrect bathroom floor fall - North and West sections,"The slope of the bathroom floor does not meet the required fall specifications of 1:60 to 1:80. North section measures 1:90, and West section measures 1:95. Corrective measures such as floor screed reapplication or drainage adjustments are needed.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-08-21 04:54:45.781,,,7VZ2Q8PTMR3E7H96,2024-08-21 04:54:45.79,7VZ2Q8PTMR3E7H96,2024-08-21 05:08:38.484,,2024-08-21 05:08:38.372,,f,,7VZ2Q8PTMR3E7H96
9f1eb2f3-213d-41bc-8589-5e06a81671a1,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,34,Steel column misalignment - Section B,The steel columns in Section B of the main building are misaligned by 0.5 degrees. This misalignment could potentially cause stress issues for beams at higher floors. Reinforcement or realignment may be required.,65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-08-21 04:55:44.647,,,7VZ2Q8PTMR3E7H96,2024-08-21 04:55:44.651,7VZ2Q8PTMR3E7H96,2024-08-21 05:08:38.484,,2024-08-21 05:08:38.372,,f,,7VZ2Q8PTMR3E7H96
771d862d-f297-442e-9581-9c2db24f1a3e,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,111,Claude is very nice,This issue is to document that Claude is a helpful and nice AI assistant.,65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2025-03-22 04:38:06.761,,,7VZ2Q8PTMR3E7H96,2025-03-22 04:38:06.767,7VZ2Q8PTMR3E7H96,2025-03-23 21:27:52.869,,2025-03-23 21:27:52.862,,f,,7VZ2Q8PTMR3E7H96
be9d229d-53e5-4f3e-982a-96f3185323c3,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,74,Joints are not clearly visible in the video to assess sealing.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:18:47.017,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:18:47.023,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:45.881,,2025-01-17 04:08:45.768,,t,,7VZ2Q8PTMR3E7H96
9e9d6b9b-fe39-4bd2-9f34-943b4bf71faf,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,89,Rise in Armed Drone Attacks Threatening Humanitarian Aid,Reports highlight a significant increase in the use of armed drones targeting humanitarian aid efforts in conflict zones. These attacks endanger future operations and the safety of aid workers.,65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2025-01-16 06:55:42.402,,,7VZ2Q8PTMR3E7H96,2025-01-16 06:55:42.428,7VZ2Q8PTMR3E7H96,2025-01-17 04:05:31.251,,2025-01-17 04:05:31.244,,f,,7VZ2Q8PTMR3E7H96
676c6222-2d52-4bcc-b403-cbb361b12e91,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,72,Cracks in concrete observed in the video.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:13:22.652,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:13:22.659,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:45.881,,2025-01-17 04:08:45.768,,t,,7VZ2Q8PTMR3E7H96
e9ca68ee-5124-4ffb-acfb-f3acac0f8d62,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,61,Inadequate Fall Protection,"The workers are near the edge of the roof without guardrails or safety harnesses, increasing the risk of falls.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,2025-02-01 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-11-07 06:28:56.43,,,7VZ2Q8PTMR3E7H96,2024-11-07 06:28:56.435,7VZ2Q8PTMR3E7H96,2026-01-20 01:13:24.196,,,,t,,
df91cd53-0c31-407b-9960-f301e96e0840,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,60,Unsecured Load,"The workers are holding a large piece of plywood on the roof, which is not secured, and could fall and cause injuries.",97fff946-bee5-46ec-aaa7-d0f55264f268,f84dd29d-3ffa-4a1c-ae62-bff261af17f6,open,,,2025-02-01 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-11-07 06:28:53.802,,,7VZ2Q8PTMR3E7H96,2024-11-07 06:28:53.809,7VZ2Q8PTMR3E7H96,2026-01-20 01:13:24.196,,,,t,,
b1924105-e777-49c1-9551-a1fe681f2c08,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,35,Bathroom Floor Slope Issue,"The bathroom floor in four sections (North, South, East, and West) has an incorrect slope that does not meet the required fall specifications of 1:60 to 1:80 for proper drainage. The North and West sections are particularly problematic with falls measured at 1:90 and 1:95, respectively. Corrective measures such as reapplying the screed and adjusting drainage points are being considered. This issue needs to be resolved before floor finishes commence on September 1st.",65867d15-5007-4521-8aae-1adb40a24d2c,8f043539-b3ba-41ce-a38c-ef6032243084,open,,,2025-03-02 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-08-21 05:07:20.2,,,7VZ2Q8PTMR3E7H96,2024-08-21 05:07:20.225,7VZ2Q8PTMR3E7H96,2026-01-20 01:13:24.196,,,,f,,
307661bc-ee7b-485c-b502-badf6fea2d87,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,62,Living Room Wall Color,"The current color of the wall in the living room has been deemed too dark by the client, which is affecting the overall ambiance and aesthetic appeal of the space. The client, represented by Mr. John Smith from Smith Interior Designs, has requested a repaint to a lighter shade that aligns with the intended design vision. This change is crucial to meet the client's expectations and ensure satisfaction with the final outcome. The repainting task should be coordinated with the painting contractor, Bright Walls Co., to ensure timely completion and adherence to quality standards.",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2024-09-01 00:00:00,,,,7VZ2Q8PTMR3E7H96,b7b6f8ec-5532-4c7b-8823-afe828056476,4cd8807f-a158-429b-97f6-ccef826570b2,,,,7VZ2Q8PTMR3E7H96,2024-12-01 06:16:57.631,,,7VZ2Q8PTMR3E7H96,2024-12-01 06:16:57.639,7VZ2Q8PTMR3E7H96,2024-12-01 06:16:57.639,2024-11-30 00:00:00,,,t,,
70fef7da-3989-435b-bb3e-8454d624fa9b,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,37,Steel Column Misalignment - Section B,"A steel column misalignment of approximately 0.5 degrees was detected in Section B of the main building at the Northbridge Project. This could lead to potential stress issues for the beams on the upper floors. A reinforcement plan is being drafted, and work in this area has been paused until the issue is resolved.",e2aaaa88-b9fe-4a12-866b-b06d8f1884d3,b8a0b3d0-65e6-48a4-a01d-cdcf599f45e2,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-08-21 05:07:27.088,,,7VZ2Q8PTMR3E7H96,2024-08-21 05:07:27.093,7VZ2Q8PTMR3E7H96,2024-12-04 09:06:23.333,,2024-12-04 09:06:23.327,,f,,7VZ2Q8PTMR3E7H96
5109c3b1-038e-41c1-a50d-ec98c5870e3f,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,68,Door missing a screw,"The door is missing a screw, please fix this",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,open,,,2025-08-24 00:00:00,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-15 09:26:01.943,,,7VZ2Q8PTMR3E7H96,2024-12-15 09:26:01.962,7VZ2Q8PTMR3E7H96,2025-06-30 12:42:18.71,,,,f,,
31fdaa2a-36a3-4530-93f5-22f664607dc7,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,69,Door missing a screw,"The door is missing a screw, please fix this",65867d15-5007-4521-8aae-1adb40a24d2c,88c9759c-337a-43eb-845f-f7127dc1ab7f,closed,,,2025-08-24 00:00:00,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-15 09:26:51.564,7VZ2Q8PTMR3E7H96,2025-06-30 12:37:30.849,7VZ2Q8PTMR3E7H96,2024-12-15 09:26:51.571,7VZ2Q8PTMR3E7H96,2025-06-30 12:42:18.71,,,,f,,
dc37d490-c775-4ec7-a2cd-f0285bdc7ad3,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,76,Tie rod holes are visible in the video.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:24:07.119,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:24:07.127,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:45.881,,2025-01-17 04:08:45.768,,t,,7VZ2Q8PTMR3E7H96
8e8b4776-18bd-45b1-9346-e068805e5393,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,79,Tie rod holes are visible in the video.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:26:22.171,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:26:22.178,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:35.762,,2025-01-17 04:08:35.574,,t,,7VZ2Q8PTMR3E7H96
7cf3e380-3cb5-463d-8b76-eff411b65fa0,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,77,Joints are not clearly visible in the video to assess sealing.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:25:55.79,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:25:55.797,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:35.762,,2025-01-17 04:08:35.574,,t,,7VZ2Q8PTMR3E7H96
3ec0027e-a32e-4bc6-a0ad-5be14c6ac5ed,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,70,Cracks in concrete observed in the video.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:08:44.837,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:08:44.844,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:45.881,,2025-01-17 04:08:45.768,,t,,7VZ2Q8PTMR3E7H96
da10f5d0-d385-40cf-aaf2-3d74f316a9ec,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,71,Cracks in concrete observed in the video.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:08:45.129,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:08:45.137,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:45.881,,2025-01-17 04:08:45.768,,t,,7VZ2Q8PTMR3E7H96
3097101e-872b-47a7-aabd-c05a5b7d9558,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,78,Joints are not clearly visible in the video to assess sealing.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:26:21.498,,,7VZ2Q8PTMR3E7H96,2024-12-16 06:26:21.505,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:35.762,,2025-01-17 04:08:35.574,,t,,7VZ2Q8PTMR3E7H96
726ef1cf-26ea-4acd-99d4-aeb5f59bbd0d,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,87,Tie rod holes are visible in the video.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,closed,,,2025-08-24 00:00:00,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:28:56.246,7VZ2Q8PTMR3E7H96,2025-06-30 12:37:30.849,7VZ2Q8PTMR3E7H96,2024-12-16 10:28:56.256,7VZ2Q8PTMR3E7H96,2025-06-30 12:42:18.71,,,,t,,
bf1bbb5f-0ee0-4a94-be73-8680abd3ab6f,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,80,Joints are not clearly visible in the video to assess sealing.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:19:28.947,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:19:28.952,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:35.762,,2025-01-17 04:08:35.574,,t,,7VZ2Q8PTMR3E7H96
795d4b77-b320-4b64-9be6-3774f42efb4f,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,81,Tie rod holes are visible in the video.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:19:29.639,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:19:29.645,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:35.762,,2025-01-17 04:08:35.574,,t,,7VZ2Q8PTMR3E7H96
113f6225-1693-4a50-ae04-fffbb358a6b0,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,82,Joints are not clearly visible in the video to assess sealing.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:22:08.816,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:22:08.824,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:35.762,,2025-01-17 04:08:35.574,,t,,7VZ2Q8PTMR3E7H96
6c96e880-d575-4fc5-8125-07fbc09caca9,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,83,Tie rod holes are visible in the video.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:22:10.327,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:22:10.333,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:35.762,,2025-01-17 04:08:35.574,,t,,7VZ2Q8PTMR3E7H96
34b8da60-25e7-41b7-82c4-65db31695c93,60844ec8-1755-47a1-a106-1cc9a6c26e18,af8b83a7-47eb-4049-9275-c86b659a4b79,84,Joints are not clearly visible in the video to assess sealing.,,d64ac37e-8680-49a8-ac6f-372bc9b10b1a,581067b2-81c1-4748-a04e-030110b42e65,open,,,,,,,7VZ2Q8PTMR3E7H96,,,,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:22:46.18,,,7VZ2Q8PTMR3E7H96,2024-12-16 10:22:46.185,7VZ2Q8PTMR3E7H96,2025-01-17 04:08:35.762,,2025-01-17 04:08:35.574,,t,,7VZ2Q8PTMR3E7H96
